1,0.651846213004319
2,0.3350935920025222
3,0.23948854899936123
4,0.18369495699880645
5,0.15700675300467992
6,0.13741140000638552
7,0.11906838999857428
8,0.10974670800351305
9,0.11114879199885763
10,0.10241339200001676
11,0.09358976899966365
12,0.08584061700094026
13,0.08272150099946884
14,0.08004862900270382
15,0.0765796030027559
16,0.0741944359979243
17,0.07230038400302874
18,0.06650463699770626
19,0.06256481099990197
20,0.06627119100448908
21,0.06456849299866008
22,0.06244493900157977
23,0.0629552579994197
24,0.061458541997126304
25,0.06027292300132103
26,0.05486969600315206
27,0.05662658000073861
28,0.05750412400084315
29,0.05273843999748351
30,0.05446137800026918
31,0.05100005599524593
32,0.05331525800283998
33,0.04959989700000733
34,0.05360192700027255
35,0.04864479700336233
36,0.051928562999819405
37,0.04712278500664979
38,0.05058299699885538
39,0.04605579599592602
40,0.0500731040010578
41,0.04562171900033718
42,0.05013486299867509
43,0.048867594996409025
44,0.04789573599555297
45,0.04440552400046727
46,0.049697137998009566
47,0.045542403000581544
48,0.04389485399588011
49,0.04323666299751494
50,0.04792871700192336
51,0.04785406900191447
52,0.046291020000353456
53,0.047306045998993795
54,0.045700718997977674
55,0.04666663399984827
56,0.04634618700220017
57,0.04590162800013786
58,0.04581592400063528
59,0.04633229800674599
60,0.045293957002286334
61,0.04624427800445119
62,0.061300373999984004
63,0.04046765999373747
64,0.04034306699759327
65,0.04687030200148001
66,0.04919328300456982
67,0.04221630299434764
68,0.04337312700226903
69,0.04480245299782837
70,0.04234654500032775
71,0.043663778000336606
72,0.05003975200088462
73,0.045921534998342395
74,0.0469931909974548
75,0.044265188997087535
76,0.043390052996983286
77,0.04283084500639234
78,0.04190522700082511
79,0.04248136099340627
80,0.043858834003913216
81,0.041942209005355835
82,0.04315153299830854
83,0.039127058000303805
84,0.04064127300080145
85,0.04203648700058693
86,0.03953343100147322
87,0.04221772900200449
88,0.03871190599602414
89,0.041378260000783484
90,0.03986534100113204
91,0.03947894900193205
92,0.04114909200143302
93,0.042965198001184035
94,0.04365822199906688
95,0.04453493199980585
96,0.045669181999983266
97,0.041862059995764866
98,0.04051156800414901
99,0.03715570899657905
100,0.03766169500158867
101,0.045021195997833274
102,0.043844556996191386
103,0.03726458099845331
104,0.04007884300517617
105,0.03980113700526999
106,0.04145772400079295
107,0.03693887400004314
108,0.03802978999738116
109,0.04015186199831078
110,0.04037917800451396
111,0.04212306199769955
112,0.03689622599631548
113,0.03861894200235838
114,0.03919748400221579
115,0.04045710400532698
116,0.042014728001959156
117,0.03601664500456536
118,0.036904429995047394
119,0.039076631001080386
120,0.03929133700148668
121,0.040310677999514155
122,0.041442185996857006
123,0.036215591004292946
124,0.03747002700401936
125,0.039997157000470906
126,0.04140613100025803
127,0.036271646997192875
128,0.037497489000088535
129,0.040703199003473856
130,0.042272989005141426
131,0.04263614000228699
132,0.04174078199866926
133,0.04242969400365837
134,0.034675671995501034
135,0.03663661300379317
136,0.03866959100560052
137,0.04060164299880853
138,0.03544034399965312
139,0.03734693300066283
140,0.03987586000584997
141,0.03871820299536921
142,0.04316507000476122
143,0.04098675699788146
144,0.040180732001317665
145,0.036095867995754816
146,0.037239395001961384
147,0.03900816800160101
148,0.03888005599583266
149,0.03985237799497554
